"","X","age","job","marital","education","housing","loan","education_imp","job_imp","loan_imp","housing_imp","marital_imp","y"
"25028",25034,32,"technician","single","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25029",25035,56,"admin.","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25030",25036,33,"technician","single","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25031",25037,31,"services","divorced","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25032",25038,58,"retired","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25033",25039,33,"admin.","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25034",25040,31,"services","divorced","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25035",25041,31,"technician","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25036",25042,31,"technician","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25037",25043,34,"self-employed","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25038",25044,49,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25039",25045,29,"management","single","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25040",25046,38,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25041",25047,53,"management","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25042",25048,29,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25043",25049,41,"admin.","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25044",25050,52,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25045",25051,58,"retired","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25046",25052,29,"technician","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25047",25053,31,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25048",25054,32,"unemployed","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25049",25055,49,"admin.","single","6","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"25050",25056,56,"retired","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25051",25057,32,"admin.","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25052",25058,36,"technician","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25053",25059,29,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25054",25060,52,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25055",25061,33,"admin.","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25056",25062,56,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25057",25063,47,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25058",25064,46,"management","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25059",25065,53,"admin.","married","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25060",25066,35,"unemployed","single","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25061",25067,35,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25062",25068,53,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25063",25069,40,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25064",25070,50,"management","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25065",25071,41,"entrepreneur","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25066",25072,33,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25067",25073,46,"self-employed","married","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25068",25074,45,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25069",25075,37,"retired","divorced","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25070",25076,54,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25071",25077,35,"services","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25072",25078,37,"retired","divorced","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25073",25079,37,"retired","divorced","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25074",25080,40,"admin.","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25075",25081,37,"retired","divorced","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25076",25082,54,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25077",25083,36,"admin.","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25078",25084,35,"blue-collar","divorced","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25079",25085,38,"admin.","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25080",25086,50,"unemployed","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25081",25087,32,"admin.","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25082",25088,50,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25083",25089,47,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25084",25090,35,"technician","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25085",25091,37,"admin.","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25086",25092,44,"blue-collar","single","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25087",25093,43,"management","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25088",25094,55,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25089",25095,33,"entrepreneur","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25090",25096,40,"blue-collar","divorced","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25091",25097,45,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25092",25098,40,"blue-collar","divorced","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25093",25099,51,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25094",25100,45,"self-employed","married","2","yes","yes",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"25095",25101,38,"unemployed","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25096",25102,39,"management","single","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25097",25103,55,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25098",25104,32,"services","divorced","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25099",25105,51,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25100",25106,39,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25101",25107,39,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25102",25108,44,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25103",25109,47,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25104",25110,47,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25105",25111,44,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25106",25112,45,"self-employed","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25107",25113,47,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25108",25114,47,"services","married","5","no","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"25109",25115,48,"technician","divorced","6","yes","yes",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"25110",25116,48,"technician","divorced","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25111",25117,36,"management","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25112",25118,51,"services","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25113",25119,38,"technician","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25114",25120,30,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25115",25121,36,"services","divorced","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25116",25122,52,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25117",25123,48,"self-employed","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25118",25124,50,"admin.","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25119",25125,31,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25120",25126,41,"services","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25121",25127,36,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25122",25128,37,"blue-collar","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25123",25129,30,"self-employed","single","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25124",25130,58,"entrepreneur","married","2","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25125",25131,43,"entrepreneur","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25126",25132,38,"technician","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25127",25133,41,"admin.","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25128",25134,54,"unemployed","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25129",25135,48,"blue-collar","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25130",25136,32,"entrepreneur","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25131",25137,50,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25132",25138,38,"entrepreneur","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25133",25139,37,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25134",25140,35,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25135",25141,30,"entrepreneur","single","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25136",25142,35,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25137",25143,50,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25138",25144,35,"self-employed","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25139",25145,54,"self-employed","married","4","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25140",25146,32,"entrepreneur","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25141",25147,56,"services","divorced","3","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25142",25148,31,"technician","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25143",25149,49,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25144",25150,45,"technician","divorced","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25145",25151,45,"technician","divorced","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25146",25152,41,"blue-collar","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25147",25153,51,"services","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25148",25154,32,"services","married","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25149",25155,41,"blue-collar","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25150",25156,37,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25151",25157,35,"admin.","married","5","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25152",25158,40,"admin.","divorced","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25153",25159,36,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25154",25160,30,"admin.","divorced","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25155",25161,35,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25156",25162,35,"technician","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25157",25163,47,"services","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25158",25164,47,"entrepreneur","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25159",25165,34,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25160",25166,43,"entrepreneur","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25161",25167,37,"services","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25162",25168,50,"technician","married","6","yes","yes",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"25163",25169,46,"technician","divorced","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25164",25170,35,"services","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25165",25171,36,"unemployed","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25166",25172,49,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25167",25173,38,"admin.","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25168",25174,36,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25169",25175,57,"blue-collar","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25170",25176,41,"blue-collar","married","3","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25171",25177,51,"admin.","married","4","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25172",25178,48,"admin.","married","7","no","yes",TRUE,FALSE,FALSE,FALSE,FALSE,"no"
"25173",25179,33,"technician","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25174",25180,43,"entrepreneur","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25175",25181,46,"blue-collar","married","3","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25176",25182,30,"technician","single","6","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25177",25183,39,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25178",25184,35,"admin.","divorced","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25179",25185,35,"blue-collar","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25180",25186,48,"admin.","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25181",25187,37,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25182",25188,51,"self-employed","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25183",25189,41,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25184",25190,44,"management","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25185",25191,50,"management","married","5","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25186",25192,35,"admin.","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25187",25193,33,"technician","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25188",25194,39,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25189",25195,50,"blue-collar","married","2","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25190",25196,39,"services","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25191",25197,58,"management","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25192",25198,41,"blue-collar","divorced","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25193",25199,36,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25194",25200,47,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25195",25201,55,"entrepreneur","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25196",25202,49,"self-employed","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25197",25203,44,"blue-collar","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25198",25204,34,"management","single","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25199",25205,46,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25200",25206,54,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25201",25207,35,"blue-collar","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25202",25208,40,"unemployed","married","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25203",25209,53,"self-employed","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25204",25210,30,"admin.","single","5","no","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"25205",25211,53,"self-employed","married","2","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25206",25212,42,"technician","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25207",25213,58,"housemaid","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25208",25214,47,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25209",25215,37,"management","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25210",25216,53,"entrepreneur","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25211",25218,32,"student","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25212",25219,41,"technician","married","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25213",25220,39,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25214",25221,35,"blue-collar","married","3","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25215",25222,50,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25216",25223,36,"management","divorced","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25217",25224,53,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25218",25225,53,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25219",25226,54,"admin.","divorced","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25220",25227,32,"services","divorced","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25221",25228,32,"admin.","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25222",25229,47,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25223",25230,43,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25224",25231,57,"admin.","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25225",25232,32,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25226",25233,33,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25227",25234,36,"blue-collar","single","4","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25228",25235,36,"self-employed","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25229",25236,45,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25230",25237,55,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25231",25238,36,"admin.","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25232",25239,39,"technician","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"yes"
"25233",25240,50,"management","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25234",25241,34,"blue-collar","married","4","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25235",25242,46,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25236",25243,30,"self-employed","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25237",25244,56,"admin.","married","7","yes","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25238",25245,44,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25239",25246,46,"unemployed","married","5","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25240",25247,43,"entrepreneur","married","2","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25241",25248,47,"admin.","divorced","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25242",25249,47,"services","single","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25243",25250,37,"unemployed","single","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25244",25251,45,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25245",25252,43,"admin.","divorced","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25246",25253,44,"technician","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25247",25254,31,"management","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25248",25255,46,"technician","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25249",25256,45,"entrepreneur","married","2","no","no",FALSE,FALSE,TRUE,TRUE,FALSE,"no"
"25250",25257,40,"blue-collar","married","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25251",25258,56,"technician","single","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25252",25259,45,"unemployed","single","6","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25253",25260,40,"blue-collar","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25254",25261,36,"technician","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25255",25262,41,"blue-collar","married","6","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25256",25263,31,"admin.","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25257",25264,46,"self-employed","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25258",25265,33,"technician","single","4","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25259",25266,46,"entrepreneur","married","7","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25260",25267,50,"housemaid","married","2","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25261",25268,32,"admin.","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25262",25269,30,"management","married","7","no","yes",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25263",25270,35,"self-employed","divorced","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25264",25271,31,"technician","single","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25265",25272,39,"management","married","5","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
"25266",25273,54,"management","married","7","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,"no"
