"","X","age","job","marital","education","housing","loan","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"16727",16729,29,"services","single","3","yes","no",1.4,93.918,-42.7,4.963,5228,"no"
"16728",16730,40,"blue-collar","divorced","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16729",16731,29,"technician","single","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16730",16732,44,"admin.","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16731",16733,56,"retired","married","2","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16732",16734,31,"blue-collar","single","4","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16733",16735,58,"blue-collar","married","2","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16734",16736,52,"services","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16735",16737,42,"entrepreneur","married","7","NA","NA",1.4,93.918,-42.7,4.962,5228,"yes"
"16736",16738,47,"technician","divorced","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16737",16739,41,"technician","single","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16738",16740,42,"admin.","married","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16739",16741,58,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16740",16742,52,"retired","married","2","NA","NA",1.4,93.918,-42.7,4.962,5228,"no"
"16741",16743,41,"blue-collar","married","5","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16742",16744,49,"services","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16743",16745,32,"technician","married","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16744",16746,41,"entrepreneur","single","5","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16745",16747,44,"entrepreneur","married","7","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16746",16748,27,"services","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16747",16749,51,"technician","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16748",16750,27,"services","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16749",16751,27,"services","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16750",16752,43,"housemaid","divorced","3","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16751",16753,56,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16752",16754,29,"blue-collar","single","3","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16753",16755,38,"blue-collar","married","3","NA","NA",1.4,93.918,-42.7,4.962,5228,"no"
"16754",16756,27,"services","single","7","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16755",16757,47,"technician","divorced","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16756",16758,39,"services","divorced","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16757",16759,39,"services","divorced","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16758",16760,26,"admin.","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16759",16761,50,"management","married","6","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16760",16762,29,"admin.","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16761",16763,36,"admin.","single","7","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16762",16764,39,"services","divorced","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16763",16765,44,"blue-collar","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16764",16766,31,"services","married","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16765",16767,29,"admin.","single","7","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16766",16768,44,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16767",16769,41,"technician","single","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16768",16770,43,"admin.","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16769",16771,51,"technician","married","6","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16770",16772,29,"technician","single","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16771",16773,26,"admin.","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16772",16774,50,"entrepreneur","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16773",16775,35,"management","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16774",16776,41,"technician","single","7","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16775",16777,41,"entrepreneur","single","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16776",16778,41,"entrepreneur","single","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16777",16779,27,"blue-collar","single","3","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16778",16780,41,"entrepreneur","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16779",16781,55,"entrepreneur","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16780",16782,46,"blue-collar","married","3","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16781",16783,49,"blue-collar","married","4","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16782",16784,43,"housemaid","divorced","3","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16783",16785,59,"technician","married","7","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16784",16786,41,"technician","single","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16785",16787,54,"blue-collar","married","2","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16786",16788,25,"blue-collar","single","4","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16787",16789,47,"admin.","married","6","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16788",16790,54,"services","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16789",16791,26,"blue-collar","single","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16790",16792,32,"student","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"yes"
"16791",16793,57,"management","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16792",16794,43,"entrepreneur","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16793",16795,37,"blue-collar","divorced","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16794",16796,41,"entrepreneur","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"yes"
"16795",16797,31,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16796",16798,27,"services","single","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16797",16799,54,"services","married","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16798",16800,50,"technician","married","6","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16799",16801,54,"technician","married","6","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16800",16802,27,"management","single","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16801",16803,59,"technician","married","6","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16802",16804,57,"self-employed","married","7","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16803",16805,27,"services","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16804",16806,57,"self-employed","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16805",16807,56,"services","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16806",16808,47,"technician","divorced","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16807",16809,33,"technician","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16808",16810,56,"services","married","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16809",16811,40,"services","married","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16810",16812,49,"blue-collar","married","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16811",16813,49,"blue-collar","married","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16812",16814,36,"admin.","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16813",16815,49,"technician","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16814",16816,31,"entrepreneur","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16815",16817,49,"technician","married","6","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16816",16818,46,"blue-collar","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16817",16819,47,"technician","divorced","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16818",16820,33,"technician","single","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16819",16821,23,"blue-collar","single","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16820",16822,54,"technician","married","5","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16821",16823,44,"admin.","married","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16822",16824,53,"technician","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16823",16825,53,"entrepreneur","married","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16824",16826,58,"blue-collar","married","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16825",16827,59,"admin.","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16826",16828,59,"admin.","married","2","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16827",16829,54,"services","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16828",16830,47,"technician","divorced","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16829",16831,52,"retired","single","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16830",16832,54,"technician","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16831",16833,45,"services","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16832",16834,54,"services","single","4","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16833",16835,57,"self-employed","married","7","no","yes",1.4,93.918,-42.7,4.962,5228,"yes"
"16834",16836,52,"technician","married","6","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16835",16837,53,"technician","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16836",16838,52,"technician","married","6","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16837",16839,51,"services","single","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16838",16840,47,"technician","divorced","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16839",16841,53,"blue-collar","married","NA","NA","NA",1.4,93.918,-42.7,4.962,5228,"no"
"16840",16842,44,"admin.","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16841",16843,46,"technician","divorced","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16842",16844,48,"management","married","7","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16843",16845,52,"blue-collar","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16844",16846,39,"services","divorced","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16845",16847,38,"admin.","divorced","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16846",16848,54,"technician","married","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16847",16849,56,"technician","married","6","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16848",16850,36,"management","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16849",16851,48,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16850",16852,44,"services","married","5","NA","NA",1.4,93.918,-42.7,4.962,5228,"no"
"16851",16853,55,"admin.","married","2","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16852",16854,57,"self-employed","married","2","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16853",16855,44,"blue-collar","married","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16854",16856,49,"technician","married","6","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16855",16857,43,"blue-collar","single","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16856",16858,43,"blue-collar","married","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16857",16859,51,"housemaid","divorced","5","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16858",16860,52,"services","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16859",16861,41,"blue-collar","single","3","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16860",16862,52,"services","married","5","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16861",16863,45,"admin.","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16862",16864,49,"technician","married","6","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16863",16865,45,"admin.","married","NA","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16864",16866,39,"self-employed","single","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16865",16867,45,"admin.","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"yes"
"16866",16868,57,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16867",16869,46,"blue-collar","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16868",16870,41,"entrepreneur","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16869",16871,51,"housemaid","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16870",16872,34,"services","divorced","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16871",16873,46,"blue-collar","married","NA","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16872",16874,30,"admin.","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16873",16875,24,"services","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16874",16876,46,"blue-collar","married","3","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16875",16877,57,"blue-collar","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16876",16878,57,"technician","married","6","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16877",16879,43,"technician","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16878",16880,43,"technician","married","6","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16879",16881,37,"blue-collar","single","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16880",16882,35,"blue-collar","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16881",16883,29,"entrepreneur","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16882",16884,34,"blue-collar","divorced","3","yes","no",1.4,93.918,-42.7,4.962,5228,"yes"
"16883",16885,53,"blue-collar","married","NA","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16884",16886,53,"NA","single","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16885",16887,55,"services","divorced","5","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16886",16888,23,"blue-collar","single","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16887",16889,35,"retired","married","2","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16888",16890,32,"technician","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16889",16891,45,"admin.","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16890",16892,53,"blue-collar","married","NA","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16891",16893,50,"blue-collar","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16892",16894,50,"blue-collar","married","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16893",16895,50,"blue-collar","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16894",16896,50,"unemployed","married","6","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16895",16897,39,"admin.","married","7","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16896",16898,53,"management","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16897",16899,56,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16898",16900,38,"technician","single","6","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16899",16901,55,"blue-collar","married","3","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16900",16902,40,"blue-collar","single","6","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16901",16903,55,"blue-collar","married","3","NA","NA",1.4,93.918,-42.7,4.962,5228,"no"
"16902",16904,42,"management","married","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16903",16905,41,"entrepreneur","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16904",16906,55,"services","divorced","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16905",16907,40,"entrepreneur","divorced","NA","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16906",16908,48,"blue-collar","married","2","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16907",16909,50,"management","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16908",16910,43,"admin.","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16909",16911,34,"management","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16910",16912,51,"admin.","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16911",16913,31,"admin.","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16912",16914,27,"services","single","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16913",16915,45,"admin.","divorced","5","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16914",16916,38,"self-employed","married","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16915",16917,48,"admin.","married","5","yes","no",1.4,93.918,-42.7,4.962,5228,"yes"
"16916",16918,53,"retired","married","4","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16917",16919,29,"admin.","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16918",16920,30,"admin.","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"yes"
"16919",16921,35,"blue-collar","divorced","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16920",16922,55,"NA","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"yes"
"16921",16923,41,"entrepreneur","single","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16922",16924,50,"management","married","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16923",16925,47,"technician","divorced","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16924",16926,21,"unemployed","married","5","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16925",16927,59,"technician","married","2","yes","yes",1.4,93.918,-42.7,4.962,5228,"yes"
"16926",16928,32,"technician","single","7","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16927",16929,55,"NA","married","2","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16928",16930,43,"blue-collar","single","4","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16929",16931,54,"retired","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16930",16932,43,"blue-collar","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16931",16933,50,"blue-collar","divorced","2","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16932",16934,34,"admin.","single","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16933",16935,36,"management","married","7","yes","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16934",16936,40,"services","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16935",16937,47,"technician","divorced","5","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16936",16938,59,"NA","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16937",16939,29,"technician","single","6","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16938",16940,36,"blue-collar","married","3","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16939",16941,54,"technician","married","3","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16940",16942,48,"blue-collar","married","2","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16941",16943,50,"management","married","6","NA","NA",1.4,93.918,-42.7,4.962,5228,"no"
"16942",16944,54,"technician","married","3","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16943",16945,56,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16944",16946,39,"services","divorced","5","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16945",16947,56,"management","divorced","7","no","no",1.4,93.918,-42.7,4.962,5228,"no"
"16946",16948,53,"blue-collar","married","4","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16947",16949,53,"technician","married","NA","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
"16948",16950,25,"blue-collar","single","4","no","yes",1.4,93.918,-42.7,4.962,5228,"no"
"16949",16951,56,"blue-collar","married","2","yes","no",1.4,93.918,-42.7,4.962,5228,"no"
